date,headline,close_plus_2d
2019-01-30,"Hot Options Report For End Of Day - Wednesday, Jan. 30",48.72999954223633
2019-01-30,AMD Is Gaining Much More Rapidly Against Nvidia Than The Market Realizes,48.72999954223633
2019-01-30,Breaking Down Apple's (AAPL) Dismal Q1 iPhone & Greater China Revenues,48.72999954223633
2019-01-30,"Most Active Equity Options And Strikes For Midday - Wednesday, Jan. 30",48.72999954223633
2019-01-30,Susquehanna doubts Intel-Mellanox report,48.72999954223633
2019-01-30,"Semis, suppliers gain on Apple, AMD reports",48.72999954223633
2019-01-30,Microsoft a Must Buy Ahead of Q2 Earnings,48.72999954223633
2019-01-30,"AMD Misses on Q4 Earnings & Revenues Estimates, Shares Down",48.72999954223633
2019-01-30,Seagate (STX) to Report Q2 Earnings: Disappointment in Store?,48.72999954223633
2019-01-30,"Wall Street Breakfast: Markets Await Powell, Fed Decision",48.72999954223633
2019-01-30,"The Zacks Analyst Blog Highlights: JPMorgan, Intel, Comcast, Kinder Morgan and Discover Financial",48.72999954223633
2019-01-30,Intel offered up to $6B for Mellanox - Calcalist,48.72999954223633
2019-01-29,Expected Dividend Increases In February 2019,47.119998931884766
2019-01-29,"Jerome Dodson Sells eBay, Intel",47.119998931884766
2019-01-29,"Top Analyst Reports for JPMorgan, Intel & Comcast",47.119998931884766
2019-01-29,Intel: Is The Market Too Pessimistic?,47.119998931884766
2019-01-29,Intel: Buy For Solid Financials Despite A Bumpy Year Ahead,47.119998931884766
2019-01-29,Semis Hold Support,47.119998931884766
2019-01-29,Nvidia: From Darling To Dead Weight,47.119998931884766
2019-01-29,Which Are The Best Semiconductor Stocks Now?,47.119998931884766
2019-01-29,"Forget INTC & NVDA, Buy These 4 Semiconductor Stocks Instead",47.119998931884766
2019-01-29,Micron: What's Happening With 3D XPoint?,47.119998931884766
2019-01-29,NVIDIA (NVDA) Down on Reduction in Revenue Forecast for Q4,47.119998931884766
2019-01-29,Who's Taking Control Of Brexit? (Wall Street Breakfast Podcast),47.119998931884766
2019-01-29,Wall Street Breakfast: Who's Taking Control Of Brexit?,47.119998931884766
2019-01-29,Israel finance minister confirms Intel investment,47.119998931884766
2019-01-28,"Dow Jones Futures: Caterpillar, Nvidia, Apple Woes Put China Trade Talks In Focus",47.540000915527344
2019-01-28,Intel (INTC) Stock Moves -0.7%: What You Should Know,47.540000915527344
2019-01-28,AMD: Ramification Of Intel Miss,47.540000915527344
2019-01-28,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q4 2018 Update,47.540000915527344
2019-01-28,"Why Boeing Is a Strong Buy Stock and News from CAT, NVDA, & VALE",47.540000915527344
2019-01-28,S&P 500 On Pace To Increase Over 100% In 2019,47.540000915527344
2019-01-28,AMD Q4 Earnings: It's All About Q1 Revenue Guidance,47.540000915527344
2019-01-28,Is 2019 Uncertainty Good For Intel Investors?,47.540000915527344
2019-01-28,"Nvida, Intel Big Misses, AMD?",47.540000915527344
2019-01-28,Intel: Buy Or Sell?,47.540000915527344
2019-01-28,Intel plans $11B Israel investment - Globes,47.540000915527344
2019-01-28,"Company News for Jan 28, 2019",47.540000915527344
2019-01-28,Chip stocks slide after Nvidia's warning,47.540000915527344
2019-01-28,ClearBridge Aggressive Growth Strategy Portfolio Manager Commentary Q4 2018,47.540000915527344
2019-01-28,Why Dividend Growth Investing Is Best,47.540000915527344
2019-01-27,"Intel: Not Necessarily Appealing, Amidst No More Growth",47.540000915527344
2019-01-27,Self-Driving. Too Many Wolf Cries? Or Are We Ignoring The Elephant In The Room?,47.540000915527344
2019-01-27,Tech Giants Step To The Plate (Stocks To Watch Podcast),47.540000915527344
2019-01-26,Clouded Market Clarity Provides These Trade Setups,47.540000915527344
2019-01-26,Stocks To Watch: Tech Giants Step To The Plate,47.540000915527344
2019-01-26,Solid Start To Earnings Season For Real Estate,47.540000915527344
2019-01-25,A Global Stock Market Break Out Is Now Happening,46.540000915527344
2019-01-25,"Hot Options Report For End Of Day - Friday, Jan. 25",46.540000915527344
2019-01-25,Stocks Ignore Trade War & Government Shutdown For Now,46.540000915527344
2019-01-25,"Stocks Hold Gains As Government Shutdown Ends, But Intel Drags Dow",46.540000915527344
2019-01-25,Technology - Top 5 Gainers / Losers as of 3.05 PM,46.540000915527344
2019-01-25,Semis strong on Western Digital optimism,46.540000915527344
2019-01-25,"Apple Fuels Dow Jones Rally; Western Digital, Micron Lead Nasdaq",46.540000915527344
2019-01-25,Qualcomm: Not So Excessive,46.540000915527344
2019-01-25,14 'Safer Dividend Survivors In Buffett/Kiplinger/Gates 80 Trifecta Picks For 2019,46.540000915527344
2019-01-25,"Upcoming Earnings Reports to Watch: CAT, AAPL, FB",46.540000915527344
2019-01-25,An Early Nvidia (NVDA) Q4 Earnings Preview,46.540000915527344
2019-01-25,Intel Corporation 2018 Q4 - Results - Earnings Call Slides,46.540000915527344
2019-01-25,Dow Jumps 200 Points Despite This Chipmaker's Poor Earnings,46.540000915527344
2019-01-25,Congressional Activities on Shutdown in Focus,46.540000915527344
2019-01-25,"Asia, Congress Activity, Put Futures in the Green",46.540000915527344
2019-01-25,Will Intel's Weak Guidance Disrupt Semiconductor ETFs' Rally?,46.540000915527344
2019-01-25,"Intel (INTC) Q4 Earnings Surpass Estimates, Revenues Miss",46.540000915527344
2019-01-25,Xilinx Emerges As A Semiconductor Unicorn And Shivs The Shorts,46.540000915527344
2019-01-25,"Intel will appoint CEO in next month, says CNBC's Faber",46.540000915527344
2019-01-25,INTC and RMD among premarket losers,46.540000915527344
2019-01-25,A Positive Close to the Week,46.540000915527344
2019-01-25,Susquehanna hits Intel sidelines on data center,46.540000915527344
2019-01-25,"Stock Futures Up, Off Highs: Will Dow Jones Snap Win Streak?",46.540000915527344
2019-01-25,Dow Jones Futures Pare Gains On Mueller Probe Arrest; Intel Leads 5 Top Stocks Moving,46.540000915527344
2019-01-25,Senate Looks To Break Shutdown Deadlock (Wall Street Breakfast Podcast),46.540000915527344
2019-01-25,Wall Street Breakfast: Senate Looks To Break Shutdown Deadlock,46.540000915527344
2019-01-24,Intel Corporation (INTC) presents Q4 2018 Results - Earnings Call Transcript,46.709999084472656
2019-01-24,"Chip Stocks Are Hot Leading Stocks Higher, But Intel May Crash The Party",46.709999084472656
2019-01-24,Intel Swings And Misses,46.709999084472656
2019-01-24,Dow Jones Futures: Intel Crashes Chip Stock Party; Starbucks Brews Strong Earnings,46.709999084472656
2019-01-24,"INTC, CRBP, ABEV and WAL among notable after hour movers",46.709999084472656
2019-01-24,Nasdaq Rallies In Stock Market Today On These Big Earnings Beats,46.709999084472656
2019-01-24,What Are The Bonds Saying About Market Risk?,46.709999084472656
2019-01-24,My Dividend Growth Investing Wish List,46.709999084472656
2019-01-24,"Hot Options Report For End Of Day - Thursday, Jan. 24",46.709999084472656
2019-01-24,Intel declares $0.315 dividend,46.709999084472656
2019-01-24,Intel -7% on downside FY revenue guide,46.709999084472656
2019-01-24,"Intel Tumbles After Earnings & Revenue Miss, Cuts Outlook",46.709999084472656
2019-01-24,"Lam Research Stock Jumps On December-Quarter Results, Guidance",46.709999084472656
2019-01-24,"Intel beats by $0.06, misses on revenue",46.709999084472656
2019-01-24,What To Expect From Intel's Earnings,46.709999084472656
2019-01-24,"Stock Market News: Xilinx, Lam Research Lead Powerful Chip Rally",46.709999084472656
2019-01-24,"Semiconductor Stocks Race Higher, But Dow, S&P 500 Lag",46.709999084472656
2019-01-24,"Most Active Equity Options And Strikes For Midday - Thursday, Jan. 24",46.709999084472656
2019-01-24,"Dow Drops 100 Points, But This Top Stock Surges To A Breakout",46.709999084472656
2019-01-24,"Zacks Investment Ideas feature highlights: International Business Machines, Procter and Gamble, Ford, Intel and Abbvie",46.709999084472656
2019-01-24,Initial Claims at Record Low Level,46.709999084472656
2019-01-24,"Jobless Claims Break Sub-200K, More Q4 Reports",46.709999084472656
2019-01-24,Semis +5% on positive earnings reports,46.709999084472656
2019-01-24,Qualcomm: Critical Time Approaches,46.709999084472656
2019-01-23,Dow Jones Futures: These 3 Stocks Are Notable Earnings Movers — And Bullish For The Market Rally,47.040000915527344
2019-01-23,More Earnings In Motion - What's Next For Key Stocks?,47.040000915527344
2019-01-23,Here's What to Expect from Intel's (INTC) Q4 Earnings Thursday,47.040000915527344
2019-01-23,The Stock Markets Volatility Suggests The Bulls Are Still In Charge,47.040000915527344
2019-01-23,Intel Q4 2018 Earnings Preview,47.040000915527344
2019-01-23,Semi stocks move after earnings trio,47.040000915527344
2019-01-23,"Intel, Starbucks Headline 5 Top Stocks With Earnings On Tap",47.040000915527344
2019-01-23,"Most Active Equity Options And Strikes For Midday - Wednesday, Jan. 23",47.040000915527344
2019-01-23,Kerrisdale Capital Short Qualcomm On 'Imminent' Legal Loss,47.040000915527344
2019-01-22,Robotics: Unmanned Traffic Management (UTM) Systems Outlook,49.7599983215332
2019-01-22,Intel's Earnings Report: What To Expect?,49.7599983215332
2019-01-22,What Can Investors Anticipate From Intel's Results?,49.7599983215332
2019-01-22,We See Dead Stocks,49.7599983215332
2019-01-22,Nicholas Ward's Dividend Growth Portfolio: 2018 Review,49.7599983215332
2019-01-22,Apple: Don't Blame Tim Cook,49.7599983215332
2019-01-22,"Semis, WFE stocks slide on industry forecast",49.7599983215332
2019-01-22,Intel's Stock May Jump After Results,49.7599983215332
2019-01-22,Key Earnings Reports This Week,49.7599983215332
2019-01-21,6 Stocks Set to Gain as U.S.-China Trade Tensions Ease,49.7599983215332
2019-01-21,"Intel's (INTC) Q4 Earnings Poised on CCG, DCG & NSG Segments",49.7599983215332
2019-01-21,Are You Positioned In The Right Sectors Heading Into 2019?,49.7599983215332
2019-01-20,Earnings Heat Check (Stocks To Watch Podcast),49.7599983215332
2019-01-19,Stocks To Watch: Earnings Heat Check,49.7599983215332
2019-01-18,Key Takeaways from Q4 Earnings Results Thus Far,47.93999862670898
2019-01-18,"Most Active Equity Options And Strikes For Midday - Friday, Jan. 18",47.93999862670898
2019-01-18,Long list of names seen hiking dividends next week,47.93999862670898
2019-01-18,Everything You Need To Know For The Stock Market Next Week: Investing Action Plan,47.93999862670898
2019-01-18,Semis outperform on trade optimism,47.93999862670898
2019-01-17,Intel (INTC) Reports Next Week: Wall Street Expects Earnings Growth,48.27000045776367
2019-01-17,Jane's FY-2018 Dividend Income Totals - Why Being Patient Pays,48.27000045776367
2019-01-17,TSMC's dire guidance weighs on chips,48.27000045776367
2019-01-16,Should You Buy Intel (INTC) Stock Ahead of the Chip Giant's Q4 Earnings?,49.18999862670898
2019-01-16,Apple: Rethinking The iPhone,49.18999862670898
2019-01-16,AMD Earnings: Time To Shine?,49.18999862670898
2019-01-15,Overview Of The Semiconductor Capital Equipment Industry,48.470001220703125
2019-01-15,3 Reasons Why AMD's Radeon 7 Is Such A Big Deal,48.470001220703125
2019-01-15,Will Intel Be Upgraded to a Buy in 2019?,48.470001220703125
2019-01-15,"CES 2019: What Google, Amazon, & Other Tech Giants Showed Off",48.470001220703125
2019-01-15,Boost Your Intel Return Using Covered Calls,48.470001220703125
2019-01-15,I Was Wrong About AMD - Again!,48.470001220703125
2019-01-15,Intel eyes Apple exec for CEO - Axios,48.470001220703125
2019-01-15,AMD +1% on rumors of Intel interest,48.470001220703125
2019-01-15,Baidu to Help Deliver Groceries Through Apollo Powered Vans,48.470001220703125
2019-01-15,Intel CSO leaves to head self-driving startup,48.470001220703125
2019-01-15,Historic Vote For Brexit Future (Wall Street Breakfast Podcast),48.470001220703125
2019-01-15,Western Digital Stock Falls Following Analyst Rating Downgrade,48.470001220703125
2019-01-15,Wall Street Breakfast: Historic Vote For Brexit Future,48.470001220703125
2019-01-15,Wall Street Breakfast: Historic Vote For Brexit Future,48.470001220703125
2019-01-14,Intel (INTC) Dips More Than Broader Markets: What You Should Know,48.130001068115234
2019-01-14,Micron confirms buying Intel out of IM Flash venture,48.130001068115234
2019-01-14,Self-driving start-up Zoox picks Intel's Evans for CEO job,48.130001068115234
2019-01-14,Qualcomm Is Yielding 4.3% But Licensing Disputes Need To Be Resolved,48.130001068115234
2019-01-14,Chip Makers Acquiring Their Way Towards Indoor Localization,48.130001068115234
2019-01-14,What Should I Do With My Intel Shares?,48.130001068115234
2019-01-14,Qualcomm Uses 'IP Rights' Card for Defense in FTC Trial,48.130001068115234
2019-01-13,Week 3 Breakout Forecast 2019: Short-Term Picks To Give You An Edge,48.130001068115234
2019-01-13,Bill Nygren Market Commentary Q4 2018,48.130001068115234
2019-01-12,The Passive DGI Core Portfolio: The Year-End Review,48.130001068115234
2019-01-11,"Reuters: Apple eyed Samsung, MediaTek for 2019 iPhone modems",48.59999847412109
2019-01-11,Dow Jones Pares Losses; These Retail Stocks Could Be Leaders In 2019,48.59999847412109
2019-01-11,AMD Looks Too Expensive,48.59999847412109
2019-01-11,Citi raises Intel target expecting beat-and-raise for Q4,48.59999847412109
2019-01-11,"Dow 30 Stock Roundup: Boeing Q4 Commercial Deliveries Up Y/Y, Merck Buys NASH Candidate",48.59999847412109
2019-01-11,"Stock Market News For Jan 11, 2019",48.59999847412109
2019-01-11,PC Market Slumps as Shipments Sink in Q4 Per Gartner & IDC,48.59999847412109
2019-01-10,US Market Indexes Close With Fifth Consecutive Day of Gains,48.34999847412109
2019-01-10,US Market Indexes Close With Fifth Consecutive Day of Gains,48.34999847412109
2019-01-10,AMD Boosts Gaming Experience With 7nm Radeon Graphics Card,48.34999847412109
2019-01-10,Baidu Ups Ante in Self Driving With New Developments at CES,48.34999847412109
2019-01-10,NVIDIA Bonds With Mercedes for Next-Gen AI-Run Vehicles,48.34999847412109
2019-01-10,Lattice Still Looks Like A Very Interesting Self-Improvement Story,48.34999847412109
2019-01-10,Monthly Review Of DivGro: December 2018,48.34999847412109
2019-01-09,Buy Microsoft (MSFT) Stock on the Dip Amid Apple (AAPL) Uncertainty?,48.93000030517578
2019-01-09,Road To Financial Independence: My December 100-Stock Portfolio Review,48.93000030517578
2019-01-09,FormFactor Weathering Some Headwinds Ahead Of A Big Customer Transition,48.93000030517578
2019-01-09,Intel: Time For Major Decision,48.93000030517578
2019-01-09,XLK Holdings Series Part 2: Analyzing Apple's Evaluation,48.93000030517578
2019-01-09,Intel Hiring Practices Offers A Glimpse At Stock Price Direction,48.93000030517578
2019-01-09,Dow Jones Extends Win Streak; Apple Cuts iPhone Production,48.93000030517578
2019-01-09,"Intel, Warner Bros Alliance Ups the Ante in Self Driving Space",48.93000030517578
2019-01-09,NVIDIA Makes Headway in Automotive Space With Drive AutoPilot,48.93000030517578
2019-01-09,Big CES Announcements Are TVs And PCs,48.93000030517578
2019-01-08,Intel Corp. (INTC) Presents at 17th Annual JP Morgan Technology Investor Forum (Transcript),48.560001373291016
2019-01-08,Mobileye signs two new Chinese partners,48.560001373291016
2019-01-08,Boeing Helps Dow Jones Beat Nasdaq; Why These Top Growth Stocks Are Breaking Out,48.560001373291016
2019-01-08,Here's What Investors Should Expect from AMD Stock in 2019,48.560001373291016
2019-01-08,How AMD's Revenue Drivers Are Alive And Well,48.560001373291016
2019-01-08,Facebook: 'Fundamentally Altered DNA' Means Profit Pressure,48.560001373291016
2019-01-08,"Intel (INTC) at CES 2019: Xeon CPUs, AI-Chip & Alliances",48.560001373291016
2019-01-08,"Intel has new CPUs, demonstrates 10nm",48.560001373291016
2019-01-08,"Editas Medicine, YY, Intel, Advanced Micro Devices and NVIDIA highlighted as Zacks Bull and Bear of the Day",48.560001373291016
2019-01-08,U.S.-China Wrap Up Trade Meeting (Wall Street Breakfast Podcast),48.560001373291016
2019-01-08,Wall Street Breakfast: U.S.-China Wrap Up Trade Meeting,48.560001373291016
2019-01-08,Latest from CES 2019 in Las Vegas,48.560001373291016
2019-01-07,Intel (INTC) Gains But Lags Market: What You Should Know,48.0099983215332
2019-01-07,"Apple: Regrets, I Had A Few, And Did It My Way",48.0099983215332
2019-01-07,Combined Portfolio Review And Additions,48.0099983215332
2019-01-07,Should Value Investors Pick Intel Corporation (INTC) Stock?,48.0099983215332
2019-01-07,Intel Aims For AI Throne With New Architecture,48.0099983215332
2019-01-07,"QuickLogic Buys SensiML, Gains AI-based SaaS Toolkit Platorm",48.0099983215332
2019-01-07,AMD Commences 2019 With Latest Ryzen Processors and GPUs,48.0099983215332
2019-01-07,Qualcomm Braces for Legal Battle with US Antitrust Regulator,48.0099983215332
2019-01-07,China Aims to Curb US Dependency With New Data Center Chip,48.0099983215332
2019-01-07,Asian Markets Gain On Trade Talk Optimism (Wall Street Breakfast Podcast),48.0099983215332
2019-01-07,Xilinx Platform to Run AI Driven ZF Automotive Control Unit,48.0099983215332
2019-01-07,Wall Street Breakfast: CES Kicks Off,48.0099983215332
2019-01-07,Mellanox: The Need For Speed,48.0099983215332
2019-01-07,Mellanox: The Need For Speed,48.0099983215332
2019-01-07,Intel Call Premium Exceeds Annual Dividend,48.0099983215332
2019-01-07,Equity Market Strategy For 2019,48.0099983215332
2019-01-06,The Oversold Chronicles End As A Fed-Inspired Stock Market Explodes Higher,48.0099983215332
2019-01-06,"Wall Street's Top Weekend Stories, Sunday Dec. 6th",48.0099983215332
2019-01-06,CES 2019 – What I'm Expecting to See,48.0099983215332
2019-01-06,CES Headlines Action-Packed Week (Stocks To Watch Podcast),48.0099983215332
2019-01-05,Stocks To Watch: CES Headlines Action-Packed Week,48.0099983215332
2019-01-04,The Top Stocks On The Dow Jones,47.7400016784668
2019-01-04,Value Screeners Identify Good Opportunities for —…–9,47.7400016784668
2019-01-04,US Market Indexes Close Higher on Friday,47.7400016784668
2019-01-04,A Sell-Off On M&A Noise Is An Opportunity With Mellanox,47.7400016784668
2019-01-04,Bulls Stun The Bears As Stock Indexes Sprint Ahead,47.7400016784668
2019-01-04,My Tech Wreck Picks: Part 2,47.7400016784668
2019-01-04,Buy Netflix (NFLX) Stock After Goldman Positivity & New CFO Hire?,47.7400016784668
2019-01-04,SCHD: The Underlying Index Beat The S&P 500 Over The Last Decade,47.7400016784668
2019-01-04,Stock Market Surges On Jobs Report; FANG Stock To Retake Key Level,47.7400016784668
2019-01-04,"Stock Futures Surge On China, Jobs Data And A Dow Stock Upgrade",47.7400016784668
2019-01-04,Top 5 Tech Trends For 2019,47.7400016784668
2019-01-04,Intel +3% after BAML upgrade,47.7400016784668
2019-01-04,Lanny's December Dividend Income Summary,47.7400016784668
2019-01-04,Key Takeaways From Our Visits To Japan/Taiwan,47.7400016784668
2019-01-03,US Market Indexes Close Lower Thursday,47.43999862670898
2019-01-03,EV Company News For The Month Of December 2018,47.43999862670898
2019-01-03,Dow Tumbles More Than 550 Points; Apple Sells Off On Slashed Estimates,47.43999862670898
2019-01-03,The R.I.P. Portfolio's Q4 2018 Update,47.43999862670898
2019-01-03,Investing Beyond Flash And DRAM,47.43999862670898
2019-01-03,"The Zacks Analyst Blog Highlights: Micron, Nvidia, AMD and Intel",47.43999862670898
2019-01-03,"The Zacks Analyst Blog Highlights: Facebook, Wells Fargo, AT&T, Intel and Glaxo",47.43999862670898
2019-01-02,Here's What to Expect from Micron (MU) Stock in 2019,47.220001220703125
2019-01-02,AMD: My Top Tech Pick For 2018 Was The S&P 500's Top Performer - I Recommend Holding On For 2019,47.220001220703125
2019-01-02,Microsoft (MSFT) Debuts Surface Go in India via Flipkart,47.220001220703125
2019-01-02,Stock Market Futures Dive; Dow Jones Chipmaker Takes A Hit,47.220001220703125
2019-01-01,Dow Jones Futures: 'Let's Make A Deal' Trump Fuels 2019 Stock Market Rally,47.220001220703125
2018-12-31,"Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom",44.4900016784668
2018-12-31,Intel: The 15 Plus Year Breakout - Part 3,44.4900016784668
2018-12-31,QuickLogic Raises Credit Facility to Enhance QuickAI Platform,44.4900016784668
2018-12-28,Nasdaq Scores 4% Weekly Gain As Stock Market Snaps Losing Streak,47.08000183105469
2018-12-27,Intel (INTC) Gains But Lags Market: What You Should Know,46.93000030517578
2018-12-27,"Nvidia, AMD Estimates Lowered At RBC Capital On More Cautious Gaming View",46.93000030517578
2018-12-27,"Company News For Dec 27, 2018",46.93000030517578
2018-12-27,"Baidu, JD.Com, Games Makers Rejoice; Top Leaders Pledged Support For The Economy",46.93000030517578
2018-12-27,Tech's Twists,46.93000030517578
2018-12-26,"Levin Capital Strategies, L.p. Buys The Kraft Heinz Co, Intel Corp, Lincoln National Corp, ...",46.75
2018-12-26,Mark Hibben Positions For 2019: Better Days Ahead For Tech,46.75
2018-12-26,Final Chance For A Santa Rally (Wall Street Breakfast Podcast),46.75
2018-12-26,Intel (INTC) to Expand Production Operations in Israel,46.75
2018-12-26,Wall Street Breakfast: Final Chance For A Santa Rally,46.75
2018-12-25,Dow Jones Futures Fall: These 4 Dow Stocks With Relative Strength Teach Bear Market Lesson,46.75
2018-12-25,Intel receives $185M grant for Israel expansion,46.75
2018-12-24,XLK Holdings Analysis Part 1: Is Microsoft's Valuation Stretched?,46.36000061035156
2018-12-24,"Stock Indexes Suffer More Pain, Head Toward 4th Loss In Row",46.36000061035156
2018-12-24,Intel's New IoT Platform to Aid Companies Trim Freight Loss,46.36000061035156
2018-12-24,An Update On The Autonomous Vehicle And Ride Sharing Trend,46.36000061035156
2018-12-23,Nvidia: Headed For $100,46.36000061035156
2018-12-22,"Naspers, Tencent Lead Indian Unicorn Push",46.36000061035156
2018-12-21,2019 Is Going To Be A Banner Year For Value Equities,46.18999862670898
2018-12-21,Market Rallies After Fed's Williams Says Policymakers 'Listening'; This Dow Jones Stock Surges,46.18999862670898
2018-12-21,Broadcom's SAN Management Platforms to Simplify IT Operations,46.18999862670898
2018-12-21,Institutional Investors Already Bailed,46.18999862670898
2018-12-20,"Dow Jones Futures: After Bear Market Day, Bulls Try To Take Back The Night",43.59000015258789
2018-12-20,Which Semiconductor Stock Could be the AMD of 2019?,43.59000015258789
2018-12-19,US Market Indexes Report Losses After Fed Report,44.84000015258789
2018-12-19,"Avitas Wealth Management LLC Buys SBA Communications Corp, Omnicom Group Inc, j— Global Inc, ...",44.84000015258789
2018-12-19,Cisco to Gain Integrated Optics Technology With Luxtera Buyout,44.84000015258789
2018-12-19,INTC or NVDA: Which Is the Better Value Stock Right Now?,44.84000015258789
2018-12-19,Intel: The Case Of Missing Shorts,44.84000015258789
2018-12-19,"Micron (MU) Q1 Earnings Top Estimates, Revenues Disappoint",44.84000015258789
2018-12-19,AMD: What To Watch In 2019 (Part 1),44.84000015258789
2018-12-18,"Cisco To Acquire Luxtera, Rival Of Intel In Silicon Photonics",45.540000915527344
2018-12-18,Rejuvenated Intel Highlights Benefits Of Competition,45.540000915527344
2018-12-18,MobileIron Cloud to Aid Montagu Evans to Safeguard Phone Data,45.540000915527344
2018-12-18,Avnet To Acquire Softweb Solutions For IoT Development Expertise,45.540000915527344
2018-12-18,Stock Market Today Volatile Ahead Of Fed; What's Ahead For Apple?,45.540000915527344
2018-12-18,IBM Analytics to Facilitate Catalina's Digital Overhaul,45.540000915527344
2018-12-18,"Chips gain on Luxtera acquisition, Micron earnings",45.540000915527344
2018-12-18,Analyst positive on Ambarella's Hella deal; AMBA +3%,45.540000915527344
2018-12-18,"Zacks.com featured highlights include: Intel, Marcus, BG Staffing, Progressive and Anthem",45.540000915527344
2018-12-18,Synopsys Refurbishes RSoft Photonic Component Design Suite,45.540000915527344
2018-12-18,Arm launches chip to take on Intel,45.540000915527344
2018-12-17,Intel (INTC) Stock Moves -1.63%: What You Should Know,45.56999969482422
2018-12-17,Intel plans fab expansion,45.56999969482422
2018-12-17,Intuit Overhauls QuickBooks ProAdvisor Program to Aid Growth,45.56999969482422
2018-12-17,Jane's November Dividend Increases And Income Tracker - Retirement Accounts,45.56999969482422
2018-12-17,5 Excellent Dividend Growth Stocks to Buy Now,45.56999969482422
2018-12-16,The Chip Stocks Have Bottomed,45.56999969482422
2018-12-16,"Podcast: Qualcomm Tech Summit, Intel Analyst Event, Nvidia Robotics",45.56999969482422
2018-12-15,Weekly Commentary: The Perils Of Inflationism,45.56999969482422
2018-12-14,"Levin Capital Strategies, L.p. Buys The Kraft Heinz Co, Intel Corp, Lincoln National Corp, ...",47.7400016784668
2018-12-14,Will Low DRAM and NAND Pricing Hamper Micron's Q1 Earnings?,47.7400016784668
2018-12-14,Intel Readies The Nukes For ARMed Battle As It Leads Competition To Barren Wasteland,47.7400016784668
2018-12-14,Thoma Bravo could buy McAfee for over $4.2B; SYMC -4%,47.7400016784668
2018-12-14,AMD Announces Latest Radeon Software Adrenalin 2019 Edition,47.7400016784668
2018-12-14,Holdings-Based Diligence Reveals SCHD Is A Dividend Champion,47.7400016784668
2018-12-14,Keysight's (KEYS) Solutions to Aid OPPO 5G Phones Production,47.7400016784668
2018-12-14,"Intel Inks New $100M Deal With ESL, Ups the Game in Esports",47.7400016784668
2018-12-14,"The Zacks Analyst Blog Highlights: Intel, Diodes, Schnitzer Steel, Harsco, Encore Wire and Celanese",47.7400016784668
2018-12-13,Qualcomm: Global 5G Unlocked,47.08000183105469
2018-12-13,Avnet (AVT) Eyes IoT Expansion With Acquisition of Softweb,47.08000183105469
2018-12-13,What Will You Miss Out On by Overlooking Mellanox Stock?,47.08000183105469
2018-12-13,Intel signs $100M esports deal,47.08000183105469
2018-12-13,5 Dow Stocks Stand Tall Despite Index's Loss of 2018 Gains,47.08000183105469
2018-12-13,6 Stocks to Gain From a US-China Trade Deal,47.08000183105469
2018-12-12,Cisco Systems (CSCO) Likely to Buy Luxtera: Good Move?,47.86000061035156
2018-12-12,"Intel announces Sunny Cove, teraflop integrated graphics",47.86000061035156
2018-12-12,Why Won't Western Digital Shares Stage A Comeback?,47.86000061035156
2018-12-12,Intel develops stackable logic chips,47.86000061035156
2018-12-12,Intel (INTC) Stock Looks Like a Strong Buy Heading into 2019,47.86000061035156
2018-12-11,Intel (INTC) Gains As Market Dips: What You Should Know,48.290000915527344
2018-12-11,Aspen Technology's Mtell to Aid SCG Boost Asset Utilization,48.290000915527344
2018-12-11,Cowen: AMD a top pick for 2019,48.290000915527344
2018-12-11,Portfolio Update: Stocks Getting Slammed As Dividends Shine Bright,48.290000915527344
2018-12-11,Amazon plans chips in Intel's territory,48.290000915527344
2018-12-11,Dow Trims Advance As This Top Stock Battles To Regain Buy Point,48.290000915527344
2018-12-11,Tyler's Buyout Binge is Consistent With SceneDoc Purchase,48.290000915527344
2018-12-11,Invesco QQQ ETF (QQQ) November Summary,48.290000915527344
2018-12-10,"Intel Corp (INTC) Interim CEO [CFO] Robert Holmes Swan Bought $—45,99' of Shares",47.83000183105469
2018-12-10,Stocks Close Marginally Higher Monday,47.83000183105469
2018-12-10,Micron -1.8% on Citi estimate cut,47.83000183105469
2018-12-10,Apple suppliers dip on China's iPhone ban,47.83000183105469
2018-12-10,"Historically, This Is An Extremely Rare Buying Opportunity For Apple",47.83000183105469
2018-12-09,"Right Back Where the Stock Market Started, But Worse",47.83000183105469
2018-12-09,Your 24 'Safer' Dividend Dogs Of The Dow For December From Dividend Dogcatcher,47.83000183105469
2018-12-07,US Market Indexes Close Lower Friday,47.380001068115234
2018-12-07,Market Structure Is Still Broken,47.380001068115234
2018-12-07,ARMed Attack: Intel And AMD Do Not See The Torpedo Headed Their Way,47.380001068115234
2018-12-07,"DOMO Q3 Earnings Beat Estimates, Revenues Up on User Growth",47.380001068115234
2018-12-07,IBM to Sell Software Products to HCL for $1.8B: Key Takeaways,47.380001068115234
2018-12-07,Fed Might Not Have Full Control Over Inflation - Cramer's Mad Money (12/6/18),47.380001068115234
2018-12-06,"Intel: Vindication - Small Today, More Tomorrow",47.209999084472656
2018-12-06,TiVo Refreshes License With Samsung to Aid Customer Relations,47.209999084472656
2018-12-06,"Synopsys (SNPS) Q4 Earnings & Revenues Meet Estimates, Up Y/Y",47.209999084472656
